age,male,married,ln_wage,rural_hk,familysize,old_ratio,child_ratio,ln_property,ln_transfer,edu_my,ifsocial,social_rate_h,ln_pce,ln_indinc_cr,year2,citycode2
28,0,1,8.5171928,0,3,0,0.33333334,0,0,3,1,0.12307692,11.35087701,10.41431314,3,27
30,0,1,8.5171928,0,3,0,0.33333334,0,0,3,1,0.12307692,12.68534568,10.41431314,5,27
42,0,1,7.5065918,0,4,0,0,6.9087548,7.3304052,2,1,0.18018018,11.40177042,9.61580548,5,27
53,0,1,7.6962128,0,4,0.25,0,0,8.0067005,2,0,0.12121212,10.97370037,10.20359214,5,27
37,0,1,8.1605186,1,4,0,0.25,0,0,2,1,0.055248618,10.8052736,9.903487553,3,27
40,1,1,7.8240461,1,3,0,0.33333334,0,0,1,0,0,9.676586952,9.862665558,1,27
33,0,1,7.9373746,1,3,0,0.33333334,0,0,2,1,0.081364833,11.17633322,10.1911696,3,27
41,0,1,7.8240461,0,2,0,0,0,0,2,1,0.10265614,9.601030195,9.696463383,1,27
46,0,1,8.1886892,0,2,0,0,0,0,2,1,0.09491875,10.69194491,10.6176621,5,27
50,1,1,7.755053,0,4,0,0.25,0,0,2,0,0,10.89858946,8.891511571,1,27
32,0,1,7.7832241,0,3,0,0.33333334,7.6014023,0,4,1,0.2,12.08526003,10.49127422,5,27
53,1,1,7.8240461,1,5,0.40000001,0,0,0,2,1,0.094202898,9.187276432,10.12880474,1,27
32,1,1,9.028019,1,5,0,0.2,7.2208614,0,4,1,0.036697768,12.48597453,10.61741727,1,27
36,1,1,8.8536654,1,4,0,0.25,0,7.1316986,4,1,0.095432296,11.30146342,10.81977828,5,27
43,1,1,8.5171928,1,3,0,0,7.4191809,0,3,1,0.10619469,11.35275671,10.59663473,3,27
49,0,1,6.8023949,1,5,0.2,0,0,0,1,0,0,10.19481298,9.463431,1,27
38,0,1,7.1546154,1,3,0,0.33333334,0,4.4347773,2,1,0.17948718,10.56514407,10.02523313,1,27
43,1,1,8.0063677,1,3,0,0,5.3033047,4.8362818,2,1,0.13043478,10.76772681,10.23876858,5,27
41,1,1,7.9373746,0,3,0,0,0,0,2,1,0.2189604,11.80178185,9.721165956,3,27
43,1,1,7.9373746,0,3,0,0,0,0,2,1,0.2189604,10.95814795,10.05763826,5,27
43,1,1,8.2940493,0,3,0,0,0,0,2,1,0.10710793,10.48402579,9.721165956,3,27
46,1,1,8.2940493,0,3,0,0,0,0,2,1,0.090590708,11.2395407,10.05763826,5,27
26,1,1,8.909235,0,3,0,0.33333334,0,0,2,1,0.11472275,11.26804742,10.25179427,5,27
32,1,1,8.0063677,0,3,0,0.33333334,7.4191809,0,4,1,0.15384616,11.0550085,10.59663473,3,27
26,1,0,7.8240461,0,3,0,0,6.1114674,0,3,1,0.17763157,11.27856929,9.422220731,1,27
24,0,0,8.0063677,0,1,0,0,0,0,4,1,0.15014164,10.60559447,10.81977828,5,27
36,0,1,7.8632669,0,2,0,0,0,0,3,1,0.10344828,11.31836937,10.65725935,3,27
34,0,1,8.5171928,1,5,0,0.2,0,6.4912291,3,0,0,12.21284963,10.59663473,5,27
31,1,1,8.2427559,0,5,0,0.2,9.0281391,0,4,1,0.12816761,11.61575277,10.83517908,5,27
33,1,1,7.6009026,0,5,0,0.2,3.9318256,6.947937,2,1,0.13043478,11.24530742,9.876732815,1,27
40,0,1,7.8240461,0,5,0,0,0,6.8035054,2,1,0.2857143,11.35040654,9.038840054,1,27
32,1,1,8.1605186,0,5,0,0.2,7.4191809,7.1316986,3,0,0,13.03754596,10.91508846,3,27
59,0,1,6.2915692,0,5,0,0.2,9.0180893,7.2684555,2,0,0,11.41606208,10.69194491,5,27
55,1,1,7.3132205,0,5,0,0.2,5.7071104,0,1,0,0,10.61575085,10.13071874,1,27
31,0,1,8.1117277,0,5,0,0.2,0,0,4,1,0.15254238,10.76130135,9.45469732,1,27
56,0,1,7.495542,0,5,0,0.2,0,7.4389715,2,0,0,12.31546502,11.02971501,3,27
53,1,1,7.5583429,0,2,0,0,6.9087548,0,2,0,0,11.06741931,9.76995616,1,27
46,1,1,8.5171928,0,3,0,0,0,0,3,1,0.10619469,11.1834487,10.1266311,3,27
48,1,1,8.5171928,0,3,0,0,7.4191809,0,3,1,0.10619469,11.87520468,11.40756495,5,27
34,0,1,8.1605186,0,3,0,0.33333334,0,0,4,0,0,10.58986185,10.16585182,3,27
36,0,1,7.8632669,0,3,0,0.33333334,0,0,4,1,0.1875,10.79736906,10.45353393,5,27
42,0,1,7.2793188,0,4,0.25,0,0,7.7836404,2,0,0,10.35456317,9.760078969,1,27
35,0,1,9.028019,1,3,0,0,6.8035054,0,2,0,0,11.19876252,11.56551792,1,27
57,0,1,7.8240461,0,3,0,0,0,8.1726351,1,1,0.090909094,9.913437883,10.43900583,3,27
36,0,1,8.5171928,0,4,0,0.25,6.9087548,8.1019812,3,1,0.15642458,10.86872082,9.955558045,1,27
38,0,1,7.418581,0,3,0,0.33333334,0,0,3,1,0.28977275,11.69940503,8.804875239,1,27
43,0,1,8.0063677,1,3,0,0,6.7266331,0,2,1,0.10313296,11.3215228,10.46310334,3,27
45,0,1,8.2940493,1,3,0,0,4.6944013,0,2,1,0.09239208,11.0725583,11.11393932,5,27
34,0,1,9.2103405,0,3,0,0.33333334,0,0,2,1,0.10941853,11.52247968,11.28978191,5,27
41,1,1,8.6995144,0,3,0,0.33333334,0,0,3,1,0.15149195,12.23713517,10.59663473,3,27
29,0,1,8.2295113,0,3,0,0.33333334,0,0,4,1,0.085205168,10.73029112,10.2796383,1,27
32,1,1,9.2103405,1,5,0,0.2,0,0,4,1,0.09142857,11.02841715,10.08780711,1,27
34,1,1,9.6158056,1,5,0,0.2,7.8244457,0,4,1,0.046132009,12.14206732,11.09741002,3,27
35,1,1,9.9522781,0,5,0,0.40000001,0,6.7266331,4,1,0.058881436,12.5756342,11.71177632,3,27
30,0,1,8.2940493,0,3,0,0.33333334,7.8244457,0,4,1,0.17530933,11.20612853,11.15625052,5,27
46,1,1,7.418581,0,3,0,0,0,0,2,0,0,9.750336373,9.607773308,1,27
48,1,1,7.8240461,0,3,0,0,0,0,2,1,0.16638879,10.39083982,9.816476212,3,27
27,1,1,7.673223,0,4,0,0,0,0,3,1,0.12244898,12.12214741,10.81980328,5,27
42,1,1,8.0063677,0,3,0,0,0,0,1,0,0,11.40600818,10.2754533,5,27
35,0,1,8.0471897,1,3,0,0.33333334,0,0,1,0,0,9.55279468,9.750983658,1,27
36,1,1,8.1605186,0,2,0,0,0,0,4,0,0,11.43777079,11.1844214,5,27
39,0,1,8.6125031,0,3,0,0,8.1120281,0,3,1,0.074311927,11.36303238,10.67667741,3,27
44,0,1,7.7406645,0,3,0,0,0,5.6383548,3,1,0.11248312,11.08766573,10.23231154,3,27
30,1,0,8.3348713,0,2,0,0,0,0,4,1,0.066855572,10.05018193,10.16800335,1,27
55,1,1,8.0471897,0,3,0,0.33333334,0,7.7410989,3,0,0,10.58075938,9.126958763,1,27
58,0,1,8.2940493,0,2,0,0,0,9.0281391,3,0,0,11.8122075,11.22524339,3,27
48,0,1,7.4768496,0,3,0,0,0,0,3,0,0.056765895,11.74383082,10.13539261,1,27
50,1,1,8.2940493,1,3,0,0,7.1316986,7.4191809,1,0,0,11.188856,10.77895629,5,27
60,1,1,8.1117277,0,2,0,0,0,6.9087548,2,1,0.095022626,9.653486547,10.76214917,1,27
33,1,1,9.4334841,0,3,0,0.33333334,0,0,4,1,0.051252846,10.91071528,11.05848017,1,27
57,1,1,8.1016779,0,3,0,0,0,8.0067005,3,1,0.12,11.46949591,10.6454249,3,27
59,1,1,8.1016779,0,3,0,0,0,8.1120281,3,1,0.12,11.05595651,10.75078544,5,27
43,1,1,9.4727049,0,3,0,0,0,0,4,1,0.11885896,12.35224876,11.10746032,5,27
31,0,1,8.922658,0,3,0,0.33333334,0,0,4,1,0.14701295,11.13692207,10.6085633,1,27
42,0,1,7.418581,0,3,0,0,5.3439279,0,2,1,0.26496533,11.00276629,9.648595303,1,27
59,1,1,6.7254338,1,2,0,0,0,3.6506581,1,0,0,10.49071851,9.562756259,1,27
58,1,1,7.1546154,0,5,0,0.2,0,6.9017372,1,0,0,9.719564714,10.81837841,1,27
22,1,0,8.0063677,0,1,0,0,0,0,2,1,0.090909094,10.0799587,10.49127422,5,27
35,1,1,8.3428402,0,5,0,0.2,0,7.3138866,2,1,0.10966648,10.77268668,10.30895266,5,27
24,0,1,8.3348713,0,3,0,0,0,0,4,0,0,11.25233962,10.55233451,1,27
60,1,1,7.418581,0,2,0,0,0,7.4905295,1,0,0,9.40261226,9.939819482,1,27
35,0,1,8.2940493,0,5,0,0.2,0,0,3,1,0.12185629,11.47480814,10.08580911,5,27
59,0,1,7.7832241,0,2,0,0,0,8.0069227,3,0,0,9.811920359,10.84279144,5,27
29,1,0,8.4763708,0,3,0.33333334,0,0,7.3141088,3,1,0.10369974,10.60509881,10.7125197,5,27
41,1,1,7.8240461,1,3,0,0,5.2609615,0,1,0,0,9.996977896,9.284210252,3,27
43,1,1,7.8240461,1,3,0,0,0,0,1,0,0,10.4779638,9.392800836,5,27
59,1,1,8.0709057,0,4,0,0,0,7.3887401,2,1,0.31914893,10.86053628,10.45880842,5,27
52,0,1,8.2940493,0,2,0,0,5.0172796,7.3907986,2,0,0.10447761,10.45264888,11.01895696,5,27
46,0,1,8.1605186,1,5,0,0,7.7554817,7.9075289,2,1,0.19938335,11.60787194,10.42584641,5,27
45,1,1,7.8632669,0,3,0,0,0,0,1,1,0.11864407,12.70872496,10.05763826,3,27
47,1,1,7.8632669,0,3,0,0,0,0,1,1,0.11864407,10.44813472,10.02865067,5,27
54,1,1,8.5171928,0,2,0,0,7.4191809,7.09091,3,1,0.056074765,10.72634634,10.52406404,3,27
48,0,1,7.8240461,1,3,0,0,0,0,2,1,0.094202898,10.06917147,9.472704636,1,27
37,1,1,8.8536654,1,3,0,0.33333334,0,0,2,1,0.080339424,10.83150921,9.903487553,3,27
55,1,1,7.6009026,1,2,0,0,0,0,2,0,0,9.324026136,10.22194128,3,27
55,1,1,7.6009026,1,3,0,0,0,2.8716795,2,0,0.23780487,9.918376165,10.17833762,3,27
57,1,1,8.5564137,1,2,0,0,4.6151204,0,3,1,0.1172093,10.8649046,12.61153775,3,27
51,1,1,7.6009026,1,3,0,0,0,0,2,0,0,10.33429547,9.305650552,3,27
42,1,1,6.9077554,1,1,0,0,0,0,2,0,0,8.521185213,9.400960732,1,27
35,1,1,8.2940493,0,4,0,0.25,0,6.2166061,4,1,0.080174759,11.53878812,10.14643373,3,27
34,1,1,8.5171928,0,2,0,0,7.1316986,0,4,1,0.092364989,11.38894829,11.58524613,3,27
38,0,1,7.6009026,0,5,0,0.2,9.0281391,7.6014023,4,0,0,11.3714771,10.70996342,3,27
40,0,1,7.6009026,0,5,0.2,0.2,8.1120281,7.8244457,4,0,0,11.7352687,10.69194491,5,27
50,1,1,7.8240461,0,4,0.25,0,6.2166061,7.4191809,2,1,0.24242425,11.6977439,10.08580911,3,27
44,1,1,6.7254338,1,3,0,0,0,6.965395,2,0,0.149949,10.41271189,9.950689122,1,35
46,1,1,7.8240461,1,3,0,0,0,0,2,0,0.075358301,10.51596683,9.750724759,3,35
48,1,1,7.8240461,1,3,0,0,0,2.8716795,2,0,0,10.58607922,10.05763826,5,35
39,1,1,7.6496925,1,5,0,0.2,0,6.9293537,4,1,0.10985231,10.70593747,9.429475902,3,35
49,1,1,8.0063677,1,5,0.40000001,0,0,7.9287663,1,0,0,12.08006148,9.720765916,5,35
36,1,1,8.1117277,1,5,0,0.2,0,2.2335923,3,0,0.069767445,11.7806599,9.963641475,1,35
40,0,1,8.0063677,1,3,0,0,0,0,1,1,0.090909094,11.35954116,9.903570849,5,35
36,1,1,10.165852,1,5,0,0.2,4.8362818,0,3,0,0,11.82831998,11.2935249,5,35
32,1,1,8.0063677,1,4,0,0.25,0,3.5361166,2,0,0,10.85011348,9.622450023,3,35
53,1,1,8.1117277,1,5,0,0.2,0,0,2,0,0,11.21446552,9.313097572,1,35
46,0,1,7.6009026,1,4,0.25,0,0,0,1,1,0.069767445,10.50807671,9.838949031,3,35
40,1,1,8.9871969,1,5,0,0,0,4.9003243,3,0,0,11.29003188,10.16585182,5,35
41,0,1,7.3132205,1,3,0,0,0,0,2,1,0.12790698,11.11929011,10.27505111,3,35
50,0,1,9.7981272,1,5,0.2,0,6.5643253,5.4916887,2,0,0,11.14446708,9.69769264,5,35
53,0,1,7.6009026,1,3,0,0,0,6.7571263,2,0,0,11.06121745,10.41431314,5,35
50,0,1,7.3132205,1,2,0,0,5.3238225,3.5361166,1,0,0,9.988747396,8.209308412,5,35
45,0,1,7.6009026,1,4,0,0,3.9318256,2.8716795,1,1,0.11111111,9.66586468,8.948975608,3,35
47,0,1,7.6009026,1,4,0,0,0,2.8716795,1,1,0.11111111,9.611797459,8.527143522,5,35
26,0,1,8.0063677,1,4,0.25,0,0,3.2580965,4,0,0,10.35201215,9.695848188,5,35
44,0,1,7.6009026,1,4,0.25,0,0,2.8716795,1,0,0,10.50944152,9.444423863,3,35
46,0,1,7.6009026,1,4,0.25,0,4.2145939,4.8688159,1,0,0,10.90668966,9.487403765,5,35
48,0,1,7.418581,1,4,0,0,3.1918471,3.1282215,2,0,0,9.864330837,9.300249629,1,35
50,0,1,8.0063677,1,3,0,0,3.1918471,2.9618306,2,0,0,10.46709536,10.13327562,3,35
42,0,1,7.256062,1,3,0,0,3.9318256,3.2958369,3,1,0.095744684,11.20857186,10.39321213,1,35
34,1,1,8.0063677,1,4,0,0.25,0,0,1,0,0,10.1369774,9.325898713,5,35
41,0,1,7.5138912,1,4,0,0,0,5.6264215,1,0,0,10.42400605,9.259669153,1,35
57,1,1,7.495542,0,3,0.33333334,0,0,5.2435093,1,0,0,9.105424202,9.670714473,5,36
43,0,1,7.418581,0,4,0,0.25,6.2166061,0,1,0,0,11.15824852,9.771954163,1,36
45,0,1,7.9373746,0,4,0,0.25,0,0,1,0,0,10.09946544,8.711525661,3,36
47,0,1,7.9373746,0,4,0,0,0,3.753418,1,0,0,12.03052807,10.65283783,5,36
51,0,1,7.377759,0,3,0,0,0,7.196187,2,0,0,10.20136745,9.392661929,3,36
39,0,1,6.7254338,0,3,0,0.33333334,0,0,3,0,0,10.3449631,8.111728073,1,36
41,0,1,7.0030656,0,3,0,0,0,0,3,1,0.26666668,10.35519991,8.804875239,3,36
43,0,1,7.0030656,0,3,0,0,0,0,3,1,0.26666668,10.14289808,8.900185466,5,36
40,0,1,7.6009026,0,5,0,0.2,0,7.09091,2,0,0,10.93542571,9.946642823,3,36
46,1,1,7.418581,1,5,0.2,0,0,0,2,0,0,10.16045265,9.959111456,1,36
25,0,1,8.0063677,1,4,0,0.25,0,7.6014023,1,0,0,11.23294698,9.998797732,5,36
53,1,1,7.3132205,1,5,0,0.2,0,0,1,0,0,9.795902342,7.60090246,3,36
26,0,1,8.0063677,1,3,0,0.33333334,0,0,4,0,0,10.88406677,10.50962339,3,36
28,0,1,8.0709057,1,3,0,0.33333334,0,0,4,1,0.077809796,10.96162501,9.721165956,5,36
36,1,1,7.9373746,0,4,0,0.5,0,0,3,1,0.15151516,10.95430918,9.491752831,5,36
43,1,1,6.7254338,1,3,0,0,0,5.5254531,1,0,0,10.09823163,9.187412833,1,36
40,1,1,8.3348713,1,5,0.40000001,0,0,0,2,1,0.082335189,11.11035616,9.680344001,1,37
42,1,1,8.2940493,1,4,0,0,0,0,2,1,0.069517441,12.19531499,9.433483923,3,37
53,1,1,9.3056507,0,4,0,0,0,6.7266331,2,1,0.03942829,12.75350017,10.95954023,3,37
45,1,1,7.9373746,1,3,0,0,6.3704715,0,2,1,0.11111111,10.65960953,10.01383564,3,37
42,0,1,7.8240461,0,3,0,0,0,0,2,1,0.12060302,10.93203497,10.08719706,1,37
42,0,1,7.8240461,1,3,0,0.33333334,0,5.9295893,1,1,0.080267563,10.31692083,10.23398965,1,37
44,0,1,8.1315308,1,3,0,0.33333334,0,6.129776,1,1,0.07133244,10.83879629,10.1974002,3,37
54,1,1,7.8885846,1,3,0,0,0,0,2,1,0.083007731,10.57745191,9.688642783,1,37
43,1,1,9.2103405,1,5,0.2,0,0,8.1120281,2,1,0.038593363,11.46771887,10.30895266,5,37
48,1,1,7.6417246,1,3,0,0,0,0,2,0,0,12.66526808,10.01830326,1,37
50,0,1,6.9877982,1,4,0,0,0,6.2166061,1,1,0.20537896,10.74591644,8.974618038,1,37
50,1,1,8.3348713,1,5,0.2,0,0,5.9295893,3,1,0.078691185,11.18996158,10.55404034,1,37
45,0,1,7.9373746,0,3,0,0,0,0,2,1,0.1025641,11.31154341,11.10746032,5,37
46,1,1,9.7211657,0,3,0,0.33333334,0,0,4,1,0.014988343,10.86647101,11.24982756,1,37
59,1,1,7.3132205,0,2,0,0,7.7836404,0,2,0,0,9.92622704,10.0604913,1,37
46,1,1,7.8240461,0,2,0,0,0,0,4,1,0.090909094,11.02157562,11.1184003,1,37
44,1,1,7.8240461,0,3,0,0,0,0,2,1,0.18300654,10.63031126,9.721165956,1,37
41,0,1,7.8240461,0,5,0.2,0,0,0,2,1,0.082335189,11.62177987,9.680344001,1,37
48,1,1,7.9781966,1,3,0,0,0,7.3138866,2,1,0.064171121,10.60584221,10.1239609,1,37
36,1,1,8.2940493,0,3,0,0.33333334,0,0,4,1,0.046474256,11.11005698,10.88431678,3,37
38,1,1,8.2940493,0,3,0,0.33333334,0,0,4,1,0.06865418,11.64605678,11.36982459,5,37
35,1,1,8.0063677,1,5,0,0.2,0,4.0831714,2,0,0,10.69330762,9.404261065,3,37
27,0,1,7.8240461,1,3,0,0.33333334,0,0,3,1,0.074074075,11.2340049,10.1911696,3,37
33,0,1,7.6809454,1,3,0,0.33333334,0,0,2,1,0.076704539,11.21882282,9.12114483,1,37
54,1,0,7.418581,0,1,0,0,3.3202283,0,1,0,0,8.619599318,9.972827031,1,37
58,1,0,7.6009026,0,1,0,0,0,0,1,1,0.18032786,9.880730565,10.30895266,5,37
60,1,1,7.6009026,1,5,0,0.2,5.3033047,7.4191809,1,0,0,10.97267103,9.580523666,3,37
45,1,1,8.1117277,1,3,0,0,5.7071104,0,2,1,0.074930623,10.60112464,10.28720679,1,37
49,1,1,8.1605186,1,3,0,0,5.9939613,0,2,1,0.12559618,11.22817243,10.24949752,5,37
59,1,1,7.6009026,1,3,0,0,0,0,1,1,0.19354838,10.6228871,10.59663473,5,37
43,0,1,7.6009026,1,3,0,0,0,0,2,0,0,10.88668899,9.816476212,3,37
38,0,1,7.9010072,1,3,0,0,0,0,2,1,0.075975358,10.12502982,10.05763826,3,37
40,0,1,7.9010072,1,3,0,0,5.0172796,0,2,1,0.075975358,9.912447294,10.48010092,5,37
40,1,1,8.0063677,1,3,0,0,0,0,2,0,0.0689013,11.52089363,11.16572923,3,37
40,0,1,7.9373746,1,5,0,0,5.7071104,7.09091,2,1,0.1025641,11.22710832,10.68281243,5,37
43,1,1,8.2940493,1,3,0,0,0,0,3,0,0.078510873,11.18397685,10.1911696,5,37
43,1,1,8.2940493,1,4,0,0,0,0,3,1,0.17770575,11.70329786,9.811920359,3,37
45,1,1,8.2940493,1,4,0,0,5.8121386,0,3,1,0.17770575,11.31691058,10.34174248,5,37
41,0,1,7.8240461,1,4,0,0,5.7071104,3.753418,1,1,0.18518518,11.27212698,9.951944328,1,37
32,0,1,7.495542,0,5,0,0.40000001,0,0,4,0,0,11.36186999,9.392661929,5,37
49,1,1,8.5171928,1,3,0,0,0,0,2,1,0.045368619,10.95779958,10.65188021,1,37
53,1,1,7.8823147,1,5,0,0.2,0,7.1316986,2,0,0,11.55961819,10.81977828,5,37
46,1,1,8.3348713,1,5,0,0,0,5.5254531,3,1,0.050993983,10.69648007,9.792891131,1,37
48,1,1,8.9871969,1,5,0.2,0,0,5.5254531,3,0,0,11.08766573,10.30226367,3,37
51,0,1,8.0063677,1,3,0,0,0,6.6214056,2,0,0,11.28873136,10.81977828,5,37
44,1,1,7.8240461,1,4,0.25,0,5.3033047,0,1,0,0,11.14186178,10.01122025,1,37
22,1,0,8.2427559,1,4,0.25,0,5.8121386,0,3,1,0.079724044,12.12138584,10.34977466,5,37
54,1,1,6.7254338,1,3,0,0,0,0,3,0,0,10.78037195,9.915020788,1,37
58,1,1,8.0063677,0,3,0.33333334,0,0,6.3473892,3,0,0,11.5313546,9.849383258,5,37
46,1,1,7.130899,1,3,0,0,4.3944492,0,1,0,0,10.81468534,10.38745572,1,37
57,1,1,7.0619059,1,2,0,0,0,0,1,0,0,8.998631198,9.514732058,1,37
60,0,1,6.9077554,1,2,0,0,0,0,1,0,0,10.48793532,10.20359214,5,37
32,0,1,8.0709057,0,3,0,0.33333334,0,0,4,1,0.077809796,12.8197328,10.81977828,5,38
31,0,1,7.1954374,1,4,0,0.25,0,8.1120281,2,1,0.10112359,12.77542375,10.37583219,1,38
30,1,1,8.0063677,0,3,0,0.33333334,0,0,4,1,0.25,11.79675011,10.08580911,1,38
32,1,1,8.0063677,0,5,0,0,0,6.3704715,4,1,0.25,12.02861922,9.642122788,3,38
34,1,1,8.0063677,0,5,0,0.2,0,7.3783836,4,1,0.25,11.61728548,9.670293665,5,38
45,0,1,7.1701198,1,3,0,0,0,3.9318256,1,1,0.13333334,11.09254974,9.381488656,3,38
58,1,1,7.8240461,1,2,0,0,0,7.3783836,2,0,0,10.55137583,10.22557105,5,38
28,0,1,7.6009026,1,1,0,0,0,0,3,1,0.090909094,10.25765937,10.77895629,5,38
41,0,1,7.418581,1,3,0,0.33333334,0,0,2,1,0.072356217,10.23351047,8.804875239,1,38
31,1,1,7.6009026,1,5,0,0.2,0,0,3,0,0.11985173,11.29775008,10.25414442,1,38
34,0,1,8.0063677,1,3,0,0.33333334,0,8.0067005,3,1,0.090909094,11.17071681,10.37349118,3,38
41,1,1,7.8240461,1,4,0,0.25,4.6151204,3.753418,2,0,0,11.29775008,9.983222521,1,38
43,1,1,8.5171928,1,4,0,0.25,0,0,2,0,0,10.69376144,12.61153775,3,38
44,0,1,7.2063775,1,3,0,0,0,0,2,1,0.15432873,10.974386,9.210340372,3,38
28,1,1,8.8536654,1,4,0,0,3.753418,6.9887204,2,0,0,12.06663815,10.61827391,5,38
35,0,1,7.6009026,1,2,0,0,0,0,3,1,0.13043478,10.88986389,11.19363802,5,38
33,1,1,8.8536654,0,3,0,0.33333334,0,0,4,1,0.1208865,11.32055357,12.02375111,5,38
54,0,1,7.3132205,1,3,0,0,5.7071104,0,1,1,0.1025641,10.3457345,10.03041382,1,38
56,0,1,7.3132205,1,3,0,0,5.7071104,2.2335923,1,0,0,11.89218348,9.992718656,3,38
40,1,1,8.8048754,1,2,0,0,0,0,2,1,0.028161669,10.44348355,11.46189529,1,38
42,1,1,9.2103405,1,5,0.40000001,0.2,0,4.0546794,2,1,0.05135259,10.97370037,10.28247178,3,38
45,0,1,6.9077554,1,3,0,0,0,0,1,0,0,11.96629145,9.537483513,3,38
49,1,1,6.7254338,1,2,0,0,0,2.2335923,2,0,0,11.175773,8.974618038,1,38
51,1,1,7.0900769,1,2,0,0,0,7.2982197,2,0,0,10.35418093,10.09245365,3,38
53,1,1,8.0063677,1,2,0,0,0,0,2,1,0.090909094,10.72919691,10.03297955,5,38
36,1,1,8.5171928,1,5,0,0.2,7.1316986,7.4191809,2,1,0.060131893,11.54092966,10.56926354,5,38
59,1,1,7.8240461,1,5,0,0.2,7.3138866,0,1,1,0.075443789,11.50791292,10.16969059,1,38
56,1,1,7.256062,1,2,0,0,6.1114674,0,2,0,0,10.4443573,9.532423871,1,38
60,1,1,7.5496092,1,3,0,0,7.196187,0,2,0,0,10.45639518,10.27055827,5,38
56,0,1,8.0063677,1,3,0,0,6.6214056,3.713572,1,0,0,11.39030575,10.50716583,3,38
49,1,1,8.0063677,1,3,0,0,0,3.0445225,2,0,0.078947365,11.33952401,8.105710001,3,38
51,1,1,8.0063677,1,3,0,0,0,6.432672,2,0,0.078947365,9.784253465,10.67629278,5,38
47,0,1,7.7186856,1,3,0,0,0,5.1219778,3,1,0.067495562,10.974386,10.01084604,1,38
49,0,1,7.418581,1,4,0,0,6.3117347,0,3,1,0.12,10.84419769,9.803667217,1,38
39,0,1,7.6009026,1,4,0,0.25,0,6.0306854,2,1,0.078996867,11.88310876,10.33996671,3,38
49,0,1,7.0619059,1,4,0,0,0,0,2,0,0,10.95115736,9.46109909,1,38
51,0,1,6.9077554,1,4,0,0,0,3.6506581,2,0,0,11.14058561,9.598150545,3,38
29,0,1,7.9010072,1,3,0,0.33333334,0,0,2,1,0.12903225,10.50725692,10.41431314,5,38
43,0,1,7.3132205,1,3,0,0,0,3.713572,1,0,0,10.99245346,10.33071415,3,38
46,0,1,7.8632669,1,3,0,0,0,0,2,0,0,11.19821472,10.59663473,5,38
35,1,1,7.6417246,1,5,0,0.2,4.3307333,3.9318256,2,0,0,10.61888534,9.775654181,1,38
47,1,1,8.1605186,1,3,0,0,5.1704841,5.0172796,2,1,0.14634146,10.80242865,10.13343455,3,38
46,1,1,8.3428402,1,4,0,0,4.8362818,7.3783836,2,1,0.059902251,11.63602766,10.31476905,5,38
48,1,1,7.3132205,1,4,0,0,5.9939613,6.1566257,2,1,0.13793103,10.91900805,9.317174801,1,38
48,0,1,7.0030656,1,4,0.25,0,6.5037889,0,2,1,0.21428572,10.38776384,9.754117096,3,38
49,1,1,7.130899,1,3,0,0,0,0,2,1,0.24242425,10.38948755,10.48197186,1,38
27,1,1,7.8240461,1,4,0,0,0,6.3985949,4,1,0.24242425,11.7745202,10.19615717,3,38
29,1,1,7.8240461,1,5,0,0.2,0,7.1316986,4,1,0.24242425,10.89191288,10.04324949,5,38
38,0,1,7.6009026,1,3,0,0.33333334,0,0,2,1,0.11894273,11.16902571,10.1911696,5,39
60,1,1,7.418581,0,4,0,0.25,0,7.6014023,1,0,0,10.5941316,9.45720045,1,39
41,0,1,7.2442274,0,2,0,0,0,7.8244457,2,0,0,10.77561739,9.952277717,5,39
51,0,1,7.6009026,1,3,0,0,0,7.1676807,2,0,0,11.5230144,10.25824397,3,39
52,1,1,7.8240461,1,4,0,0,0,0,2,1,0.078714624,9.764800033,10.29214554,1,39
56,1,1,7.3926477,1,2,0,0,0,8.8174458,2,1,0.14526317,10.27446473,10.89515785,5,39
41,0,1,7.130899,0,3,0,0,0,0,3,1,0.14675768,10.72941584,9.515862338,1,39
43,0,1,7.3132205,0,3,0,0,0,0,3,1,0.12434326,11.42916335,9.721165956,3,39
45,1,1,7.9373746,0,3,0,0,0,7.1316986,3,0,0.12434326,11.79282735,10.55407508,5,39
33,1,1,8.0709057,0,2,0,0,0,0,4,1,0.12328767,10.85668864,11.22524339,3,39
35,1,1,8.0709057,0,2,0,0,0,0,4,1,0.12328767,10.46584244,11.22524339,5,39
39,0,1,7.7832241,1,5,0,0,0,0,2,1,0.10112359,11.03003921,9.680344001,5,39
26,1,0,9.546813,1,1,0,0,0,0,4,1,0.030012004,11.09922655,12.20607265,5,39
53,1,1,8.0063677,1,2,0,0,0,2.2335923,3,0,0,9.352707613,9.61913327,3,39
48,1,1,8.2687321,1,3,0,0.33333334,0,4.4830027,2,1,0.062763944,10.60658506,10.1911696,5,39
26,1,0,8.0063677,1,1,0,0,0,0,4,1,0.090909094,11.26906887,11.00209984,5,39
45,1,1,8.4118328,1,3,0,0,0,0,2,1,0.052225545,11.01290789,9.721165956,3,39
42,0,1,8.0709057,1,3,0,0,0,4.4347773,2,1,0.052225545,11.55002855,10.94494145,5,39
44,0,1,7.6009026,1,4,0,0.25,0,4.0103588,1,0,0,9.821409442,9.666973767,3,39
57,1,1,7.7832241,1,1,0,0,0,0,2,0,0,9.885323582,8.9226583,5,39
